latitude,block,offensegroup,location,sector,method,ccn,end_date,longitude,neighborhood_cluster,shift,psa,census_tract,ward,bid,district,year,report_dat,ucr-rank,offensekey,start_date,voting_precinct,offense
38.9037316,100 - 199 block of l street ne,property,"38.9037316022,-77.0047283051",5D1,others,25002077,02-03-2025,-77.00472831,cluster 25,evening,501.0,10603.0,6.0,noma,5.0,2025,"1/4/2025, 10:13:33 PM",6,property|theft/other,04-01-2025,precinct 144,theft/other
38.90374324,18th street nw and l street nw,property,"38.9037432394,-77.0416730027",2D3,others,25008226,02-03-2025,-77.041673,cluster 6,midnight,207.0,10700.0,2.0,golden triangle,2.0,2025,"1/18/2025, 4:03:46 AM",7,property|theft f/auto,18-01-2025,precinct 17,theft f/auto
38.91723646,2000 - 2099 block of 8th street nw,property,"38.917236462,-77.0229457261",3D2,others,25013256,28-01-2025,-77.02294573,cluster 3,day,305.0,3500.0,1.0,Unknown,3.0,2025,"1/28/2025, 1:14:31 PM",6,property|theft/other,28-01-2025,precinct 37,theft/other
38.90940495,1300 - 1399 block of 5th street ne,property,"38.9094049494,-76.9975459006",5D1,others,25001526,03-01-2025,-76.9975459,cluster 23,evening,501.0,8803.0,5.0,Unknown,5.0,2025,"1/3/2025, 9:14:02 PM",8,property|motor vehicle theft,03-01-2025,precinct 76,motor vehicle theft
38.93080143,1600 - 1665 block of lamont street nw,property,"38.9308014266,-77.0373827045",3D1,others,25002498,03-01-2025,-77.0373827,cluster 2,midnight,302.0,2702.0,1.0,Unknown,3.0,2025,"1/6/2025, 12:50:14 AM",6,property|theft/other,02-01-2025,precinct 40,theft/other
38.89601815,2100 - 2199 block of e street nw,property,"38.8960181546,-77.0473467599",2D3,others,25017327,05-02-2025,-77.04734676,cluster 5,day,207.0,10800.0,2.0,Unknown,2.0,2025,"2/5/2025, 9:02:12 AM",6,property|theft/other,05-02-2025,precinct 2,theft/other
38.98516599,7800 - 7899 block of eastern avenue nw,property,"38.9851659857,-77.0273832155",4D1,others,25017594,05-02-2025,-77.02738322,cluster 16,day,401.0,1600.0,4.0,Unknown,4.0,2025,"2/6/2025, 11:23:02 AM",7,property|theft f/auto,05-02-2025,precinct 62,theft f/auto
38.96495224,1000 - 1199 block of rittenhouse street nw,property,"38.9649522356,-77.0281530419",4D1,others,25023513,17-02-2025,-77.02815304,cluster 17,evening,402.0,1804.0,4.0,Unknown,4.0,2025,"2/17/2025, 8:10:22 PM",8,property|motor vehicle theft,16-02-2025,precinct 60,motor vehicle theft
38.95872702,25 - 99 block of madison street ne,property,"38.9587270205,-77.0069694579",4D2,others,25006190,14-01-2025,-77.00696946,cluster 17,day,406.0,9505.0,4.0,Unknown,4.0,2025,"1/14/2025, 8:53:39 AM",7,property|theft f/auto,13-01-2025,precinct 65,theft f/auto
38.90252002,400 - 443 block of k street nw,violent,"38.9025200206,-77.0169168373",1D1,others,25018130,06-02-2025,-77.01691684,cluster 8,day,101.0,4702.0,6.0,mount vernon triangle cid,1.0,2025,"2/7/2025, 1:43:15 PM",4,violent|robbery,06-02-2025,precinct 1,robbery
38.91186187,1600 - 1699 block of 4th street nw,property,"38.9118618726,-77.0161674052",3D2,others,25006900,15-01-2025,-77.01616741,cluster 21,day,308.0,4600.0,5.0,Unknown,3.0,2025,"1/15/2025, 2:22:22 PM",8,property|motor vehicle theft,15-01-2025,precinct 19,motor vehicle theft
38.92951689,3100 - 3299 block of 14th street nw,property,"38.9295168861,-77.0327298633",3D1,others,25014853,31-01-2025,-77.03272986,cluster 2,day,302.0,2802.0,1.0,Unknown,3.0,2025,"1/31/2025, 11:59:42 AM",6,property|theft/other,31-01-2025,precinct 39,theft/other
38.90723823,1 - 99 block of n street ne,property,"38.907238228,-77.0074918952",5D1,others,25016590,02-03-2025,-77.0074919,cluster 25,evening,501.0,10601.0,6.0,noma,5.0,2025,"2/3/2025, 6:51:04 PM",8,property|motor vehicle theft,03-02-2025,precinct 144,motor vehicle theft
38.97939012,700 - 799 block of geranium street nw,property,"38.9793901238,-77.0239799675",4D1,others,25013322,28-01-2025,-77.02397997,cluster 17,evening,401.0,10300.0,4.0,Unknown,4.0,2025,"1/28/2025, 8:44:37 PM",6,property|theft/other,28-01-2025,precinct 63,theft/other
38.88068108,1 - 99 block of blair alley sw,property,"38.8806810777,-77.0263543816",1D1,others,25022007,14-02-2025,-77.02635438,cluster 9,evening,103.0,10202.0,6.0,southwest,1.0,2025,"2/14/2025, 4:25:39 PM",6,property|theft/other,13-02-2025,precinct 142,theft/other
38.89447403,3905 - 3999 block of minnesota avenue ne,property,"38.8944740251,-76.9496254665",6D3,others,25001873,04-01-2025,-76.94962547,cluster 32,evening,603.0,9603.0,7.0,Unknown,6.0,2025,"1/4/2025, 10:00:51 PM",7,property|theft f/auto,04-01-2025,precinct 102,theft f/auto
38.83146496,1 - 99 block of atlantic street sw,property,"38.8314649558,-77.0083188214",7D3,others,25006275,02-03-2025,-77.00831882,cluster 39,day,708.0,9807.0,8.0,Unknown,7.0,2025,"1/14/2025, 11:37:40 AM",6,property|theft/other,14-01-2025,precinct 124,theft/other
38.86372141,2004 - 2199 block of fort davis street se,property,"38.8637214143,-76.9503981978",6D2,others,25013659,29-01-2025,-76.9503982,cluster 35,day,606.0,7603.0,7.0,Unknown,6.0,2025,"1/31/2025, 10:37:14 AM",8,property|motor vehicle theft,28-01-2025,precinct 110,motor vehicle theft
38.90210001,700 - 899 block of k street nw,property,"38.9021000122,-77.022952155",1D1,others,25014763,02-03-2025,-77.02295216,cluster 8,day,101.0,5802.0,2.0,downtown,1.0,2025,"1/31/2025, 9:02:09 AM",6,property|theft/other,31-01-2025,precinct 129,theft/other
38.94835562,4713 - 4950 block of sargent road ne,property,"38.9483556235,-76.989453431",4D2,others,25022329,15-02-2025,-76.98945343,cluster 20,midnight,405.0,9503.0,5.0,Unknown,4.0,2025,"2/15/2025, 6:47:01 AM",8,property|motor vehicle theft,14-02-2025,precinct 67,motor vehicle theft
38.91723646,2000 - 2099 block of 8th street nw,property,"38.917236462,-77.0229457261",3D2,others,25022864,16-02-2025,-77.02294573,cluster 3,day,305.0,3500.0,1.0,Unknown,3.0,2025,"2/18/2025, 7:40:14 AM",6,property|theft/other,16-02-2025,precinct 37,theft/other
38.90127536,812 - 899 block of bladensburg road ne,property,"38.9012753565,-76.9826084878",5D3,others,25014279,06-02-2025,-76.98260849,cluster 23,day,507.0,8903.0,5.0,Unknown,5.0,2025,"1/30/2025, 11:12:49 AM",6,property|theft/other,30-01-2025,precinct 79,theft/other
38.95621408,1300 - 1399 block of kennedy street nw,property,"38.9562140777,-77.0315605889",4D1,others,25008650,19-01-2025,-77.03156059,cluster 18,midnight,403.0,2002.0,4.0,Unknown,4.0,2025,"1/19/2025, 5:52:11 AM",8,property|motor vehicle theft,18-01-2025,precinct 54,motor vehicle theft
38.93060021,1326 - 1399 block of park road nw,property,"38.9306002081,-77.0318135912",3D1,others,25011626,25-01-2025,-77.03181359,cluster 2,day,302.0,2900.0,1.0,Unknown,3.0,2025,"1/25/2025, 8:11:14 AM",6,property|theft/other,25-01-2025,precinct 41,theft/other
38.90992743,1300 - 1699 block of connecticut avenue nw,property,"38.9099274291,-77.0436069637",2D3,others,25026029,22-02-2025,-77.04360696,cluster 6,evening,208.0,4202.0,2.0,dupont circle,2.0,2025,"2/22/2025, 5:16:40 PM",6,property|theft/other,22-02-2025,precinct 14,theft/other
38.89334192,4400 - 4499 block of brooks street ne,property,"38.893341918,-76.9384759683",6D1,others,25004030,09-01-2025,-76.93847597,cluster 30,evening,602.0,7803.0,7.0,Unknown,6.0,2025,"1/9/2025, 6:56:19 PM",8,property|motor vehicle theft,09-01-2025,precinct 98,motor vehicle theft
38.90998177,200 - 399 block of new york avenue ne,property,"38.9099817702,-77.0014592123",5D1,others,25420039,05-12-2024,-77.00145921,cluster 23,evening,501.0,8803.0,5.0,Unknown,5.0,2025,"1/3/2025, 8:31:10 PM",6,property|theft/other,06-11-2024,precinct 76,theft/other
38.87928638,1 - 69 block of i street se,property,"38.8792863775,-77.0082611251",1D3,others,25000611,02-01-2025,-77.00826113,cluster 27,day,106.0,7202.0,6.0,capitol riverfront,1.0,2025,"1/2/2025, 9:18:02 AM",6,property|theft/other,02-01-2025,precinct 131,theft/other
38.95647734,400 - 499 block of kennedy street nw,property,"38.9564773368,-77.0188499162",4D1,others,25025538,21-02-2025,-77.01884992,cluster 18,evening,403.0,2102.0,4.0,Unknown,4.0,2025,"2/21/2025, 4:58:18 PM",8,property|motor vehicle theft,21-02-2025,precinct 56,motor vehicle theft
38.90644802,1 - 99 block of patterson street ne,property,"38.9064480215,-77.0074007312",5D1,others,25024534,19-02-2025,-77.00740073,cluster 25,evening,501.0,10601.0,6.0,noma,5.0,2025,"2/19/2025, 4:19:28 PM",8,property|motor vehicle theft,19-02-2025,precinct 144,motor vehicle theft
38.94561849,36 - 99 block of hawaii avenue ne,property,"38.9456184874,-77.0064113544",4D2,others,25024944,19-02-2025,-77.00641135,cluster 19,day,405.0,9510.0,5.0,Unknown,4.0,2025,"2/20/2025, 1:35:24 PM",6,property|theft/other,18-02-2025,precinct 44,theft/other
38.92650257,2900 - 2923 block of 18th street nw,property,"38.9265025749,-77.0413784152",3D3,others,25420273,17-01-2025,-77.04137842,cluster 1,evening,303.0,3902.0,1.0,Unknown,3.0,2025,"1/18/2025, 5:31:25 PM",6,property|theft/other,16-01-2025,precinct 35,theft/other
38.8308063,4000 - 4098 block of south capitol street,property,"38.8308063012,-77.0076745977",7D3,others,25010117,22-01-2025,-77.0076746,cluster 39,day,708.0,9810.0,8.0,Unknown,7.0,2025,"1/22/2025, 10:48:37 AM",8,property|motor vehicle theft,22-01-2025,precinct 124,motor vehicle theft
38.87796738,1000 - 1099 block of 1st street se,property,"38.8779673826,-77.005877691",1D3,others,25420253,12-01-2025,-77.00587769,cluster 27,day,106.0,7202.0,6.0,capitol riverfront,1.0,2025,"1/17/2025, 12:32:45 PM",7,property|theft f/auto,11-01-2025,precinct 131,theft f/auto
38.91260236,1 - 99 block of r street nw,property,"38.9126023648,-77.0106031994",3D2,others,25420113,05-01-2025,-77.0106032,cluster 21,evening,308.0,3302.0,5.0,Unknown,3.0,2025,"1/10/2025, 10:02:03 PM",6,property|theft/other,05-01-2025,precinct 19,theft/other
38.8677489,1800 - 1899 block of 18th street se,property,"38.867748896,-76.9790058685",6D2,others,25005914,13-01-2025,-76.97900587,cluster 34,evening,607.0,7605.0,8.0,Unknown,6.0,2025,"1/13/2025, 5:38:35 PM",8,property|motor vehicle theft,13-01-2025,precinct 112,motor vehicle theft
38.93509354,3600 - 3699 block of 10th street nw,property,"38.9350935435,-77.0272021644",4D3,others,25020004,09-02-2025,-77.02720216,cluster 2,evening,409.0,2900.0,1.0,Unknown,4.0,2025,"2/10/2025, 3:33:33 PM",7,property|theft f/auto,09-02-2025,precinct 42,theft f/auto
38.95290438,1200 - 1299 block of hamilton street nw,property,"38.9529043829,-77.0286345575",4D1,others,25015841,02-02-2025,-77.02863456,cluster 18,day,403.0,2002.0,4.0,Unknown,4.0,2025,"2/2/2025, 10:47:19 AM",8,property|motor vehicle theft,02-02-2025,precinct 54,motor vehicle theft
38.86897827,3432 - 3599 block of texas avenue se,property,"38.8689782666,-76.9534447307",6D2,others,25020644,11-02-2025,-76.95344473,cluster 34,evening,605.0,9901.0,7.0,Unknown,6.0,2025,"2/11/2025, 6:59:58 PM",8,property|motor vehicle theft,11-02-2025,precinct 109,motor vehicle theft
38.91638366,1900 - 1999 block of connecticut avenue nw,property,"38.9163836629,-77.0465189898",3D3,others,25022222,14-02-2025,-77.04651899,cluster 1,midnight,303.0,4002.0,1.0,dupont circle,3.0,2025,"2/14/2025, 11:30:06 PM",8,property|motor vehicle theft,14-02-2025,precinct 25,motor vehicle theft
38.86726666,1500 - 1599 block of t street se,property,"38.867266656,-76.9826517519",6D2,others,25012162,26-01-2025,-76.98265175,cluster 34,day,607.0,7605.0,8.0,Unknown,6.0,2025,"1/26/2025, 10:29:18 AM",8,property|motor vehicle theft,25-01-2025,precinct 112,motor vehicle theft
38.9164774,1500 - 1599 block of new york avenue ne,property,"38.9164774036,-76.9827155922",5D3,others,25014508,30-01-2025,-76.98271559,cluster 23,evening,506.0,8803.0,5.0,Unknown,5.0,2025,"1/30/2025, 6:58:07 PM",6,property|theft/other,30-01-2025,precinct 76,theft/other
38.920933,500 - 799 block of rhode island avenue ne,property,"38.9209329952,-76.9971570051",5D1,others,25015102,31-01-2025,-76.99715701,cluster 21,evening,502.0,9204.0,5.0,Unknown,5.0,2025,"1/31/2025, 7:33:49 PM",7,property|theft f/auto,31-01-2025,precinct 74,theft f/auto
38.87645758,200 - 299 block of m street sw,property,"38.8764575798,-77.0145372107",1D3,others,25016369,26-01-2025,-77.01453721,cluster 25,day,105.0,10602.0,6.0,noma,1.0,2025,"2/3/2025, 1:22:11 PM",6,property|theft/other,26-01-2025,precinct 144,theft/other
38.96927936,6500 - 6599 block of piney branch road nw,property,"38.969279362,-77.025737247",4D1,others,25002464,05-01-2025,-77.02573725,cluster 17,midnight,402.0,1901.0,4.0,Unknown,4.0,2025,"1/6/2025, 12:00:13 AM",7,property|theft f/auto,05-01-2025,precinct 59,theft f/auto
38.89025329,1 - 99 block of 35th street ne,property,"38.8902532948,-76.9555232751",6D3,others,25003789,09-01-2025,-76.95552328,cluster 32,day,603.0,9603.0,7.0,Unknown,6.0,2025,"1/9/2025, 12:31:38 PM",5,property|burglary,09-01-2025,precinct 102,burglary
38.92019977,2200 - 2299 block of 13th street ne,property,"38.9201997676,-76.9880095897",5D2,others,25007087,02-03-2025,-76.98800959,cluster 22,evening,505.0,9102.0,5.0,Unknown,5.0,2025,"1/15/2025, 7:54:21 PM",6,property|theft/other,15-01-2025,precinct 72,theft/other
38.88427083,600 - 699 block of d street se,property,"38.8842708336,-76.997313367",1D2,others,25008824,19-01-2025,-76.99731337,cluster 26,day,107.0,6500.0,6.0,Unknown,1.0,2025,"1/19/2025, 1:18:52 PM",8,property|motor vehicle theft,19-01-2025,precinct 89,motor vehicle theft
38.88323093,400 - 499 block of 8th street se,property,"38.8832309303,-76.9949741689",1D3,others,25001994,31-12-2024,-76.99497417,cluster 26,evening,106.0,7000.0,6.0,capitol hill,1.0,2025,"1/4/2025, 7:11:15 PM",6,property|theft/other,31-12-2024,precinct 90,theft/other
38.90503071,700 - 799 block of florida avenue ne,property,"38.9050307067,-76.9955290515",5D1,others,25001240,03-01-2025,-76.99552905,cluster 25,day,501.0,10602.0,6.0,Unknown,5.0,2025,"1/3/2025, 12:53:38 PM",6,property|theft/other,03-01-2025,precinct 83,theft/other
38.94877682,4500 - 4599 block of fort drive nw,property,"38.9487768183,-77.0785086932",2D1,others,25013872,28-01-2025,-77.07850869,cluster 11,day,202.0,1100.0,3.0,Unknown,2.0,2025,"1/29/2025, 2:46:21 PM",6,property|theft/other,28-01-2025,precinct 32,theft/other
38.88368645,400 - 499 block of burbank street se,property,"38.8836864504,-76.9430645451",6D3,others,25009713,20-01-2025,-76.94306455,cluster 33,day,603.0,7703.0,7.0,Unknown,6.0,2025,"1/21/2025, 12:40:27 PM",7,property|theft f/auto,19-01-2025,precinct 103,theft f/auto
38.90753988,300 - 385 block of florida avenue ne,property,"38.907539879,-77.001404167",5D1,others,25006973,02-03-2025,-77.00140417,cluster 23,evening,501.0,8803.0,5.0,Unknown,5.0,2025,"1/15/2025, 4:09:27 PM",6,property|theft/other,15-01-2025,precinct 76,theft/other
38.87950036,700 - 799 block of 31st street se,property,"38.8795003584,-76.9631087859",6D2,others,25022898,16-02-2025,-76.96310879,cluster 34,midnight,605.0,7709.0,7.0,Unknown,6.0,2025,"2/17/2025, 6:49:52 AM",6,property|theft/other,16-02-2025,precinct 132,theft/other
38.88980358,900 - 999 block of east capitol street,property,"38.8898035788,-76.9932000299",1D2,others,25420131,08-01-2025,-76.99320003,cluster 26,midnight,108.0,8100.0,6.0,Unknown,1.0,2025,"1/13/2025, 7:00:45 AM",6,property|theft/other,08-01-2025,precinct 85,theft/other
38.91825604,2100 - 2199 block of 19th street nw,violent,"38.9182560403,-77.0444469113",3D3,others,25007120,15-01-2025,-77.04444691,cluster 1,evening,303.0,4002.0,1.0,Unknown,3.0,2025,"1/15/2025, 9:13:35 PM",4,violent|robbery,15-01-2025,precinct 25,robbery
38.95625198,900 - 935 block of kennedy street nw,property,"38.9562519752,-77.0265998011",4D1,others,25010101,20-01-2025,-77.0265998,cluster 18,day,403.0,2101.0,4.0,Unknown,4.0,2025,"1/22/2025, 12:44:05 PM",7,property|theft f/auto,19-01-2025,precinct 56,theft f/auto
38.92123092,400 - 599 block of college street nw,property,"38.9212309246,-77.0195297295",3D2,others,25023774,17-02-2025,-77.01952973,cluster 3,day,306.0,3400.0,1.0,Unknown,3.0,2025,"2/18/2025, 7:59:10 AM",7,property|theft f/auto,17-02-2025,precinct 37,theft f/auto
38.86225275,2400 - 2500 block of martin luther king jr avenue se,property,"38.8622527489,-76.9931812237",7D1,others,25013979,29-01-2025,-76.99318122,cluster 37,evening,703.0,7401.0,8.0,anacostia,7.0,2025,"1/29/2025, 7:04:51 PM",6,property|theft/other,29-01-2025,precinct 119,theft/other
38.88534701,1800 - 1899 block of c street se,property,"38.8853470121,-76.9781351478",1D2,others,25023158,16-02-2025,-76.97813515,cluster 26,midnight,107.0,6801.0,7.0,Unknown,1.0,2025,"2/16/2025, 11:24:37 PM",6,property|theft/other,16-02-2025,precinct 87,theft/other
38.92158471,2300 - 2499 block of washington place ne,property,"38.9215847053,-76.9937555941",5D2,others,25001162,03-01-2025,-76.99375559,cluster 22,day,505.0,9102.0,5.0,Unknown,5.0,2025,"1/3/2025, 9:58:08 AM",6,property|theft/other,03-01-2025,precinct 72,theft/other
38.91421378,1300 - 1399 block of okie street ne,property,"38.9142137824,-76.9860296578",5D3,others,25019219,09-02-2025,-76.98602966,cluster 23,midnight,506.0,8803.0,5.0,Unknown,5.0,2025,"2/9/2025, 1:15:24 AM",7,property|theft f/auto,08-02-2025,precinct 76,theft f/auto
38.90101012,3751 - 3848 block of hayes street ne,violent,"38.9010101241,-76.9477585599",6D1,gun,25012955,27-01-2025,-76.94775856,cluster 30,evening,601.0,9602.0,7.0,Unknown,6.0,2025,"1/27/2025, 9:59:18 PM",4,violent|robbery,27-01-2025,precinct 100,robbery
38.86458715,1500 - 1599 block of v street se,property,"38.8645871477,-76.9830613861",7D1,others,25018562,07-02-2025,-76.98306139,cluster 28,evening,701.0,7503.0,8.0,Unknown,7.0,2025,"2/7/2025, 10:30:55 PM",6,property|theft/other,07-02-2025,precinct 114,theft/other
38.90940495,1300 - 1399 block of 5th street ne,property,"38.9094049494,-76.9975459006",5D1,others,25011684,23-01-2025,-76.9975459,cluster 23,day,501.0,8803.0,5.0,Unknown,5.0,2025,"1/25/2025, 10:45:47 AM",7,property|theft f/auto,23-01-2025,precinct 76,theft f/auto
38.95523136,800 - 899 block of jefferson street nw,property,"38.9552313646,-77.024844508",4D1,others,25014782,31-01-2025,-77.02484451,cluster 18,day,403.0,2101.0,4.0,Unknown,4.0,2025,"1/31/2025, 9:23:54 AM",8,property|motor vehicle theft,31-01-2025,precinct 56,motor vehicle theft
38.90910725,1400 - 1499 block of 8th street nw,property,"38.9091072507,-77.0229336565",3D3,others,25014726,31-01-2025,-77.02293366,cluster 7,midnight,307.0,4901.0,2.0,Unknown,3.0,2025,"1/31/2025, 6:04:32 AM",5,property|burglary,31-01-2025,precinct 18,burglary
38.90020336,600 - 699 block of h street ne,property,"38.9002033642,-76.9973048161",1D2,others,25025722,21-02-2025,-76.99730482,cluster 25,evening,104.0,10602.0,6.0,Unknown,1.0,2025,"2/21/2025, 11:00:02 PM",8,property|motor vehicle theft,21-02-2025,precinct 83,motor vehicle theft
38.90684997,1220 - 1299 block of 19th street nw,property,"38.9068499677,-77.0434463238",2D3,others,25026034,17-02-2025,-77.04344632,cluster 6,evening,208.0,10700.0,2.0,golden triangle,2.0,2025,"2/22/2025, 3:21:26 PM",6,property|theft/other,17-02-2025,precinct 17,theft/other
38.93122672,100 - 199 block of irving street nw,property,"38.9312267245,-77.013912434",4D2,others,25021636,13-02-2025,-77.01391243,cluster 21,midnight,405.0,2302.0,5.0,Unknown,4.0,2025,"2/13/2025, 11:33:29 PM",8,property|motor vehicle theft,13-02-2025,precinct 44,motor vehicle theft
38.91149641,1600 - 1619 block of 16th street nw,property,"38.9114964109,-77.0365163644",3D3,others,25024231,18-02-2025,-77.03651636,cluster 6,midnight,301.0,5302.0,2.0,Unknown,3.0,2025,"2/18/2025, 11:14:28 PM",6,property|theft/other,18-02-2025,precinct 15,theft/other
38.86891865,3200 - 3299 block of pennsylvania avenue se,property,"38.8689186523,-76.9594761766",6D2,others,25010987,24-01-2025,-76.95947618,cluster 34,midnight,605.0,9901.0,7.0,Unknown,6.0,2025,"1/24/2025, 12:40:16 AM",6,property|theft/other,23-01-2025,precinct 109,theft/other
38.82964347,4100 - 4199 block of 4th street se,property,"38.8296434693,-77.0005687013",7D3,others,25014527,30-01-2025,-77.0005687,cluster 39,evening,706.0,9802.0,8.0,Unknown,7.0,2025,"1/30/2025, 10:21:05 PM",6,property|theft/other,30-01-2025,precinct 125,theft/other
38.92328845,1761 - 1780 block of columbia road nw,property,"38.9232884522,-77.0417577967",3D3,others,25016507,03-02-2025,-77.0417578,cluster 1,evening,303.0,3901.0,1.0,adams morgan,3.0,2025,"2/3/2025, 4:06:26 PM",6,property|theft/other,03-02-2025,precinct 35,theft/other
38.96728538,600 - 699 block of tuckerman street nw,violent,"38.9672853762,-77.0218047016",4D1,others,25017540,05-02-2025,-77.0218047,cluster 17,evening,402.0,1901.0,4.0,Unknown,4.0,2025,"2/5/2025, 4:40:41 PM",4,violent|robbery,05-02-2025,precinct 59,robbery
38.95148443,5026 - 5099 block of 8th street ne,property,"38.9514844265,-76.9939542871",4D2,others,25020280,10-02-2025,-76.99395429,cluster 20,midnight,405.0,9509.0,5.0,Unknown,4.0,2025,"2/11/2025, 1:11:29 AM",6,property|theft/other,10-02-2025,precinct 66,theft/other
38.95854066,521 - 699 block of madison street nw,property,"38.9585406591,-77.0215713886",4D1,others,25420674,13-02-2025,-77.02157139,cluster 18,day,403.0,2101.0,4.0,Unknown,4.0,2025,"2/13/2025, 2:31:55 PM",6,property|theft/other,13-02-2025,precinct 58,theft/other
38.93017656,3200 - 3299 block of 13th street nw,property,"38.9301765608,-77.0297088471",3D1,others,25008383,18-01-2025,-77.02970885,cluster 2,day,302.0,3000.0,1.0,Unknown,3.0,2025,"1/18/2025, 2:22:49 PM",7,property|theft f/auto,17-01-2025,precinct 39,theft f/auto
38.90543809,1 - 1 block of thomas circle nw,property,"38.9054380874,-77.0323418139",2D3,others,25005966,13-01-2025,-77.03234181,cluster 8,evening,207.0,10100.0,2.0,downtown,2.0,2025,"1/13/2025, 6:42:10 PM",6,property|theft/other,13-01-2025,precinct 17,theft/other
38.88098641,900 - 1199 block of maine avenue sw,property,"38.8809864129,-77.02576752",1D1,others,25007778,17-01-2025,-77.02576752,cluster 9,day,103.0,10202.0,6.0,southwest,1.0,2025,"1/17/2025, 2:49:51 PM",7,property|theft f/auto,17-01-2025,precinct 142,theft f/auto
38.97778524,7044 - 7089 block of eastern avenue nw,property,"38.9777852376,-77.0178265772",4D1,others,25009282,20-01-2025,-77.01782658,cluster 17,day,401.0,1702.0,4.0,Unknown,4.0,2025,"1/20/2025, 1:53:12 PM",7,property|theft f/auto,19-01-2025,precinct 63,theft f/auto
38.90718297,500 - 599 block of morse street ne,property,"38.9071829657,-76.9983926928",5D1,others,25009391,20-01-2025,-76.99839269,cluster 23,evening,501.0,8803.0,5.0,Unknown,5.0,2025,"1/20/2025, 5:53:09 PM",8,property|motor vehicle theft,20-01-2025,precinct 76,motor vehicle theft
38.8987906,4800 - 4899 block of nannie helen burroughs avenue ne,property,"38.8987906035,-76.932711419",6D1,others,25024541,19-02-2025,-76.93271142,cluster 31,evening,602.0,7804.0,7.0,Unknown,6.0,2025,"2/19/2025, 7:33:32 PM",6,property|theft/other,19-02-2025,precinct 98,theft/other
38.92158471,2300 - 2499 block of washington place ne,property,"38.9215847053,-76.9937555941",5D2,others,25025047,20-02-2025,-76.99375559,cluster 22,evening,505.0,9102.0,5.0,Unknown,5.0,2025,"2/20/2025, 5:01:51 PM",8,property|motor vehicle theft,20-02-2025,precinct 72,motor vehicle theft
38.83694492,1300 - 1899 block of southern avenue se,property,"38.8369449248,-76.981136952",7D3,others,25024653,19-02-2025,-76.98113695,cluster 38,evening,706.0,7304.0,8.0,Unknown,7.0,2025,"2/19/2025, 10:54:25 PM",8,property|motor vehicle theft,19-02-2025,precinct 121,motor vehicle theft
38.9177621,8th street nw and v street nw,property,"38.9177620976,-77.0229483166",3D2,others,25021003,12-02-2025,-77.02294832,cluster 3,evening,305.0,3500.0,1.0,Unknown,3.0,2025,"2/12/2025, 8:31:23 PM",7,property|theft f/auto,12-02-2025,precinct 37,theft f/auto
38.90020456,500 - 599 block of h street ne,property,"38.9002045619,-76.998974449",1D2,others,25004747,01-01-2025,-76.99897445,cluster 25,day,104.0,10602.0,6.0,Unknown,1.0,2025,"1/11/2025, 10:03:25 AM",7,property|theft f/auto,01-01-2025,precinct 83,theft f/auto
38.94209137,400 - 425 block of upshur street nw,property,"38.9420913659,-77.0178601007",4D2,others,25001279,03-01-2025,-77.0178601,cluster 18,day,407.0,2301.0,4.0,Unknown,4.0,2025,"1/4/2025, 8:29:46 AM",7,property|theft f/auto,03-01-2025,precinct 46,theft f/auto
38.91723646,2000 - 2099 block of 8th street nw,property,"38.917236462,-77.0229457261",3D2,others,25006344,02-03-2025,-77.02294573,cluster 3,day,305.0,3500.0,1.0,Unknown,3.0,2025,"1/14/2025, 1:58:04 PM",6,property|theft/other,14-01-2025,precinct 37,theft/other
38.92786565,3000 - 3099 block of 15th street nw,property,"38.9278656487,-77.0358475471",3D1,others,25011816,25-01-2025,-77.03584755,cluster 2,evening,302.0,2802.0,1.0,Unknown,3.0,2025,"1/25/2025, 4:09:16 PM",7,property|theft f/auto,25-01-2025,precinct 36,theft f/auto
38.85143616,1300 - 1399 block of jasper place se,property,"38.8514361569,-76.9821411018",7D2,others,25022849,16-02-2025,-76.9821411,cluster 38,day,704.0,7404.0,8.0,Unknown,7.0,2025,"2/16/2025, 11:40:21 AM",8,property|motor vehicle theft,16-02-2025,precinct 117,motor vehicle theft
38.83365728,4026 - 4199 block of wheeler road se,violent,"38.8336572844,-76.9897828422",7D3,gun,25005923,13-01-2025,-76.98978284,cluster 39,evening,706.0,9801.0,8.0,Unknown,7.0,2025,"1/13/2025, 5:24:03 PM",4,violent|robbery,13-01-2025,precinct 121,robbery
38.89545518,400 - 499 block of new jersey avenue nw,property,"38.8954551825,-77.0111885512",1D1,others,25009871,18-01-2025,-77.01118855,cluster 8,evening,102.0,5900.0,6.0,downtown,1.0,2025,"1/21/2025, 6:13:04 PM",6,property|theft/other,18-01-2025,precinct 1,theft/other
38.90127536,812 - 899 block of bladensburg road ne,property,"38.9012753565,-76.9826084878",5D3,others,25014331,30-01-2025,-76.98260849,cluster 23,day,507.0,8903.0,5.0,Unknown,5.0,2025,"1/30/2025, 1:29:59 PM",6,property|theft/other,30-01-2025,precinct 79,theft/other
38.86891865,3200 - 3299 block of pennsylvania avenue se,property,"38.8689186523,-76.9594761766",6D2,others,25015325,01-02-2025,-76.95947618,cluster 34,day,605.0,9901.0,7.0,Unknown,6.0,2025,"2/1/2025, 9:19:52 AM",6,property|theft/other,01-02-2025,precinct 109,theft/other
